transaction_id,user_id,timestamp,amount,merchant_id,merchant_category,payment_method,location,device_info,features,label
txn_000269,user_062,2026-01-31T12:19:50Z,450.12,merchant_6513,electronics,online,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_784', 'ip_address': '24.28.24.34', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 12, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 2, 'avg_amount_30d': 220.03, 'risk_score': 0.997}",0
txn_000270,user_041,2026-02-05T08:25:50Z,359.24,merchant_2550,grocery,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_269', 'ip_address': '240.24.161.171', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 8, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 100.49, 'risk_score': 0.837}",0
txn_000271,user_065,2026-02-07T12:44:50Z,340.33,merchant_2332,restaurant,credit,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_490', 'ip_address': '69.91.144.48', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 12, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 4, 'avg_amount_30d': 229.44, 'risk_score': 0.859}",0
txn_000272,user_009,2026-01-25T21:11:50Z,303.43,merchant_4718,grocery,online,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_344', 'ip_address': '54.170.204.138', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 21, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 9, 'avg_amount_30d': 79.02, 'risk_score': 0.556}",0
txn_000273,user_044,2026-02-12T21:41:50Z,473.82,merchant_7932,clothing,credit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_784', 'ip_address': '56.183.218.174', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 21, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 221.92, 'risk_score': 0.422}",0
txn_000274,user_007,2026-02-03T05:18:50Z,369.5,merchant_8652,pharmacy,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_785', 'ip_address': '254.24.210.44', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 5, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 84.89, 'risk_score': 0.847}",0
txn_000275,user_088,2026-02-01T22:35:50Z,455.74,merchant_2680,grocery,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_757', 'ip_address': '118.26.42.123', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 22, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 1, 'avg_amount_30d': 255.07, 'risk_score': 0.66}",0
txn_000276,user_031,2026-02-08T19:22:50Z,198.56,merchant_7173,restaurant,online,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_677', 'ip_address': '78.117.209.221', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 19, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 8, 'avg_amount_30d': 56.3, 'risk_score': 0.77}",0
txn_000277,user_081,2026-01-23T14:51:50Z,324.62,merchant_2570,pharmacy,credit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_643', 'ip_address': '193.121.76.19', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 14, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 230.21, 'risk_score': 0.967}",0
txn_000278,user_053,2026-01-30T07:18:50Z,47.68,merchant_3729,clothing,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_487', 'ip_address': '150.94.39.138', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 7, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 132.06, 'risk_score': 0.684}",0
txn_000279,user_054,2026-02-13T09:02:50Z,873.77,merchant_6069,jewelry,mobile,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_375', 'ip_address': '20.166.98.92', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 9, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 276.8, 'risk_score': 0.412}",0
txn_000280,user_035,2026-01-25T21:37:50Z,855.93,merchant_8306,travel,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_885', 'ip_address': '165.226.4.25', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 21, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 10, 'avg_amount_30d': 111.42, 'risk_score': 0.59}",0
txn_000281,user_036,2026-02-10T11:18:50Z,2175.39,merchant_1873,jewelry,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_176', 'ip_address': '30.157.162.83', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 11, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 230.02, 'risk_score': 1.0}",0
txn_000282,user_021,2026-02-09T09:46:50Z,453.49,merchant_1043,restaurant,credit,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_872', 'ip_address': '65.11.57.111', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 9, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 252.95, 'risk_score': 0.118}",0
txn_000283,user_003,2026-02-16T02:42:50Z,327.98,merchant_9047,grocery,credit,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_484', 'ip_address': '75.70.235.115', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 2, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 58.86, 'risk_score': 0.45}",0
txn_000284,user_073,2026-01-30T21:56:50Z,37.3,merchant_7400,online_retail,debit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_746', 'ip_address': '165.175.79.224', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 21, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 166.36, 'risk_score': 0.394}",0
txn_000285,user_057,2026-01-19T15:18:50Z,91.29,merchant_1047,restaurant,credit,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_582', 'ip_address': '240.208.183.5', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 15, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 76.02, 'risk_score': 0.549}",0
txn_000286,user_008,2026-01-23T22:55:50Z,362.56,merchant_8576,restaurant,debit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_785', 'ip_address': '239.128.104.142', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 22, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 252.05, 'risk_score': 0.99}",0
txn_000287,user_092,2026-02-12T08:28:50Z,490.82,merchant_3112,jewelry,credit,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_612', 'ip_address': '145.67.108.28', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 8, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 90.46, 'risk_score': 1.0}",0
txn_000288,user_052,2026-01-27T00:34:50Z,581.83,merchant_4548,jewelry,online,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_663', 'ip_address': '202.137.92.148', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 0, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 219.34, 'risk_score': 1.0}",0
txn_000289,user_001,2026-02-15T15:19:50Z,376.03,merchant_5844,online_retail,debit,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_510', 'ip_address': '150.22.91.64', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 15, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 7, 'avg_amount_30d': 133.8, 'risk_score': 0.314}",0
txn_000290,user_056,2026-01-28T14:13:50Z,38.8,merchant_3987,grocery,mobile,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_558', 'ip_address': '181.87.215.238', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 14, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 195.29, 'risk_score': 0.319}",0
txn_000291,user_010,2026-01-26T16:17:50Z,359.76,merchant_7439,online_retail,online,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_400', 'ip_address': '142.109.201.159', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 16, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 106.85, 'risk_score': 0.97}",0
txn_000292,user_042,2026-02-16T23:54:50Z,29.93,merchant_6828,clothing,credit,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_861', 'ip_address': '20.16.222.225', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 23, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 160.33, 'risk_score': 0.754}",0
txn_000293,user_028,2026-02-18T02:32:50Z,86.72,merchant_5329,online_retail,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_344', 'ip_address': '21.34.155.159', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 2, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 186.67, 'risk_score': 0.45}",0
txn_000294,user_080,2026-02-18T08:20:50Z,2719.18,merchant_8498,jewelry,mobile,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_960', 'ip_address': '185.59.46.30', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 8, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 271.58, 'risk_score': 1.0}",0
txn_000295,user_031,2026-01-27T01:13:50Z,407.6,merchant_6613,clothing,credit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_197', 'ip_address': '28.246.252.103', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 1, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 256.92, 'risk_score': 0.97}",0
txn_000296,user_099,2026-02-11T07:21:50Z,302.83,merchant_1505,restaurant,mobile,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_155', 'ip_address': '180.110.115.64', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 7, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 291.35, 'risk_score': 0.65}",0
txn_000297,user_031,2026-01-28T22:29:50Z,2026.04,merchant_4001,travel,debit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_362', 'ip_address': '27.217.211.209', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 22, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 178.77, 'risk_score': 1.0}",0
txn_000298,user_059,2026-02-05T08:43:50Z,2371.3,merchant_2069,electronics,online,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_141', 'ip_address': '173.101.140.239', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 8, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 79.86, 'risk_score': 0.382}",0
txn_000299,user_056,2026-02-13T09:56:50Z,126.67,merchant_2618,clothing,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_270', 'ip_address': '225.199.107.181', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 9, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 194.03, 'risk_score': 0.319}",0
txn_000300,user_059,2026-02-06T01:51:50Z,285.69,merchant_7431,pharmacy,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_553', 'ip_address': '220.103.218.148', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 1, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 92.8, 'risk_score': 0.282}",0
txn_000301,user_061,2026-01-30T09:01:50Z,202.29,merchant_5861,gas_station,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_861', 'ip_address': '234.35.126.172', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 9, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 250.43, 'risk_score': 0.134}",0
txn_000302,user_077,2026-02-13T15:50:50Z,888.91,merchant_5322,cash_advance,credit,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_224', 'ip_address': '227.23.220.41', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 15, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 132.7, 'risk_score': 0.616}",0
txn_000303,user_065,2026-02-10T21:28:50Z,570.99,merchant_4243,jewelry,credit,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_245', 'ip_address': '219.153.251.229', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 21, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 101.16, 'risk_score': 1.0}",0
txn_000304,user_059,2026-01-24T15:05:50Z,434.75,merchant_9052,online_retail,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_192', 'ip_address': '9.177.55.78', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 15, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 6, 'avg_amount_30d': 67.22, 'risk_score': 0.082}",0
txn_000305,user_027,2026-02-19T08:36:50Z,278.22,merchant_5839,clothing,debit,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_426', 'ip_address': '187.93.49.47', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 8, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 238.97, 'risk_score': 0.2}",0
txn_000306,user_010,2026-01-25T10:38:50Z,242.58,merchant_7621,online_retail,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_192', 'ip_address': '86.199.80.211', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 10, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 5, 'avg_amount_30d': 124.82, 'risk_score': 0.97}",0
txn_000307,user_025,2026-01-28T05:20:50Z,37.91,merchant_9857,restaurant,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_423', 'ip_address': '42.231.144.138', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 5, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 216.76, 'risk_score': 0.596}",0
txn_000308,user_023,2026-02-15T17:42:50Z,276.19,merchant_4117,restaurant,online,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_384', 'ip_address': '236.146.236.130', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 17, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 8, 'avg_amount_30d': 190.57, 'risk_score': 0.609}",0
txn_000309,user_079,2026-02-01T06:35:50Z,374.93,merchant_8640,pharmacy,credit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_973', 'ip_address': '134.9.207.132', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 6, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 1, 'avg_amount_30d': 172.1, 'risk_score': 0.005}",0
txn_000310,user_095,2026-01-25T19:27:50Z,391.52,merchant_9661,clothing,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_362', 'ip_address': '43.216.244.110', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 19, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 2, 'avg_amount_30d': 150.05, 'risk_score': 0.5}",0
txn_000311,user_029,2026-01-28T16:13:50Z,140.36,merchant_4771,gas_station,credit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_550', 'ip_address': '26.117.36.85', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 16, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 110.82, 'risk_score': 0.696}",0
txn_000312,user_067,2026-01-19T13:59:50Z,2528.72,merchant_6202,travel,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_479', 'ip_address': '76.72.111.224', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 13, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 70.23, 'risk_score': 0.432}",0
txn_000313,user_056,2026-02-13T18:50:50Z,447.76,merchant_8048,travel,mobile,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_921', 'ip_address': '23.203.59.106', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 18, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 193.05, 'risk_score': 0.319}",0
txn_000314,user_035,2026-02-14T06:55:50Z,1053.28,merchant_5440,travel,credit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_103', 'ip_address': '213.151.172.26', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 6, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 6, 'avg_amount_30d': 173.02, 'risk_score': 0.89}",0
txn_000315,user_077,2026-02-01T09:52:50Z,127.53,merchant_7070,grocery,mobile,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_125', 'ip_address': '64.218.248.84', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 9, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 1, 'avg_amount_30d': 65.2, 'risk_score': 0.216}",0
txn_000316,user_002,2026-02-08T03:58:50Z,237.16,merchant_7315,restaurant,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_755', 'ip_address': '176.223.7.250', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 3, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 8, 'avg_amount_30d': 75.83, 'risk_score': 0.637}",0
txn_000317,user_052,2026-02-11T01:50:50Z,2157.74,merchant_8055,travel,credit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_290', 'ip_address': '219.170.9.92', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 1, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 92.47, 'risk_score': 1.0}",0
txn_000318,user_003,2026-02-13T02:20:50Z,909.32,merchant_1230,electronics,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_945', 'ip_address': '184.86.93.203', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 2, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 58.23, 'risk_score': 0.45}",0
